"10730850";"Maude Frazier";"start/start/start"
"36442703";"John J. Doles";"C"
"10822208";"William E. McVey";"Stub /Stub /stub/-"
"1892185";"Henry Kissinger";"C/c/C/C/C/C/C/C/-"
"44196584";"Neil Haven Klock";"start/start"
"20553904";"Edward Jeffries";"Start/start"
"11899388";"Henry D. Moorman";"start/start/start"
"11948212";"Louis E. Miller";"start/start/start"
"7060822";"C. E. ""Cap"" Barham";"Stub"
"5286102";"Seymour Halpern";"Start/Start"
"8569938";"Parley P. Christensen";"Stub/Start/start/start/-"
"11905666";"Theron Akin";"start/-"
"12951244";"Oliver W. Frey";"Stub/stub/stub/stub/ "
"35270345";"María Colón Sánchez";"B/B"
"6662696";"Matthew A. Dunn";"start/start/Start/Start"
"11877719";"George W. Andrews";"start/Start/start"
"2570398";"Arthur George Klein";"start/start/start"
"20532989";"Helen Douglas Mankin";"start/start"
"40174287";"William L. Andrews";"stub/stub/stub/stub"
"22010043";"Lloyd K. Garrison";"B/B/B/B/B"
"31924309";"Irlo Bronson Sr.";"start/start"
"39366881";"Barry Levey";"start/start"
"27253297";"Troy Lee James";"Stub/Stub"
"53754143";"Jerrie W. Lee";"Start/Start"
"44807317";"Leo Bartoline";"stub/stub/stub/stub"
"6676883";"Watkins Moorman Abbitt";"Start/Start/Start"
"31357807";"Alex Meunier";"stub/stub"
"50947300";"O. Vincent Esposito";"stub/stub/stub"
"18295659";"Louis Menges";"Stub/Stub/Stub"
"10756833";"William M. LaFon";"Stub/Stub"
"65868";"John Ashcroft";"B/B/B/B/B/B/B"
"44638113";"Charles F. Carpentier";"stub/stub"
"7155446";"Robert Lansing";"Start"
"19028031";"Joseph McGahn";"Start/start"
"27243278";"James H. Hazel";"Stub/Stub"
"7071053";"Doug Jamerson";"Stub/stub"
"7026071";"William N. McNair";"Start/Start/Start"
"7161056";"Thomas A. Doyle";"Stub /Stub/Stub/stub"
"28087286";"José Dapena Laguna";"C"
"21951042";"Richard Foster (Alaska politician)";"stub/stub/stub/stub"
"13364232";"John E. Lyle Jr.";"start/start/Start"
"7166127";"William A. Marra";"stub/Stub"
"7775410";"J. Howard Edmondson";"Start/ Start/Start/Start/-"
"7077375";"Ethan A. Hitchcock (Interior)";"Stub/Stub"
"5010254";"Linda W. Cropp";"Stub/Stub/Stub/Stub/-"
"45417372";"George W. Clarke (Washington politician)";"Stub/Stub/Stub"
"4670066";"Aloys P. Kaufmann";"Start/Start /Start "
"2426425";"Daniel Hoan";"stub/stub/stub"
"23698703";"Potter P. Howard";"Stub/Stub"
"27218030";"Harry Jump";"Stub/Stub"
"6080697";"Arthur Sherwood Flemming";"start/Start/Stub"
"6321500";"Bernadette Castro";"start/start"
"7155428";"Robert L. Bacon";"Stub/-/Stub/stub/-"
"7183045";"F. Trubee Davison";"stub/Stub"
"12767531";"Thomas W. Harrison";"start/start/start/start"
"21934665";"Bettye Davis";"stub/stub/stub"
"10682029";"John Henry Lumpkin";"stub/Stub/Stub"
"45426697";"Joe Haussler";"stub/stub"
"40737542";"Daniel D. Hanna";"Stub/stub/stub"
"6181697";"Henry Morgenthau Jr.";"B/-"
"35009635";"Don A. Allen";"Start"
"10756430";"William Edwin Minshall Jr.";"stub/Stub/stub/Stub/Stub"
"32027130";"William E. Nichol";""
"29113800";"Marie Norton Harriman";""
"7077474";"Eugene Millikin";"start/Start/Start"
"6779275";"Louis E. Denfeld";"Start/Start"
"53514175";"Sumner Gerard";"start/start"
"6484743";"Maryon Pittman Allen";"C/C/C/C/C"
"26496031";"Abe Aronovitz";"Stub/Stub/"
"25715762";"Arthur Earley";"Stub/Stub"
"11741812";"C. W. Bishop";"start/Start/Start"
"6325419";"José Miguel Gallardo";"Stub/Stub"
"11904089";"Robert T. McLoskey";"Start/start"
"43859085";"William T. Conklin";""
"7787144";"James E. Davis (New York politician)";"start"
"1004741";"Richard Blumenthal";"B/B/B/-/-"
"4451694";"Philander C. Knox";"start/start/start/Start/start"
"23484625";"James H. Faulkner";"start/Start"
"6412504";"Frank Mascara";"start/start/start/-"
"2957239";"Roger MacBride";"Start/start/C/start/C"
"8620076";"Kenneth McKellar (politician)";"start/start/start"
"12949649";"Herschel Lashkowitz";"Stub/Stub"
"14397077";"Nancy McDonald";"Start/Start"
"51824989";"W. Burch Lee";""
"52382045";"Bob McCaslin Sr.";""
"11910215";"John Newbold Camp";"start/Start/start"
"10711769";"M. Leslie Denning";"Stub/Stub"
"7005096";"Harry E. Atkinson";"Stub/Stub"
"8308625";"Maurine Neuberger";"start/Start/Start"
"7067821";"James d'Orma Braman";"Stub/Stub"
"2372232";"Joe Biden";"GA/GA/GA/GA/GA/GA/GA/-"
"7059327";"Gordon Hahn";"-/C"
"4496177";"Arthur A. Link";"start/Start/start"
"1393468";"Orval Faubus";"start/start/-"
"25716610";"Regis Malady";"Stub/Stub"
"12156840";"Gabriel H. Mahon Jr.";"start/start/start"
"6251365";"William H. Meyer";"start/start"
"9466805";"John Blatnik";"Start /Start/Start"
"44806355";"Harry Bauler";"stub/stub/stub"
"10018957";"Leslie Lynch King Sr.";"start/Start/-"
"27989974";"Lionel Fernández Méndez";"Stub/Stub"
"6436788";"James A. McClure";"start/Start/Start "
"52384487";"Ralph C. Dills";"Stub"
"27504074";"Lyman Frimodig";"C/C/C/C/C"
"4491635";"Victor H. Metcalf";"start/Start/Start"
"11877781";"John P. Newsome";"start/start/Start"
"41555980";"Julius S. Berg";""
"4529327";"Andrew Jacobs (lawyer)";"Stub/Stub/Stub/-"
"7115224";"Ralph M. Brown";"Stub/stub/Stub"
"25716109";"Herman Mihalich";"Stub/stub"
"31427788";"George W. Milias";"Start//"
"52424644";"B. B. Horrigan";""
"6695810";"Clarence R. Huebner";"Stub/Stub /Stub"
"7100929";"George H. Bender";"Start/Start/start/Start/Start"
"12020705";"Barry Glassman";"Start/start"
"51708686";"Steve Falck";"stub/stub"
"47853857";"Gertrude Dills McKee";"start/start/start"
"7052383";"Alan Bible";"start/start/start"
"14670109";"Lewis O. Barrows";"Stub/start"
"10581804";"Lenox Baker";"Stub"
"8697263";"George Elliott Hagan";"stub /Stub /Stub "
"13062216";"Dorothy Andrews Elston Kabis";"start/start/start"
"7042088";"Charles W. Bryan";"Start/Start"
"46277285";"Joseph Biancardi";"Stub"
"6387426";"Denise Moreno Ducheny";"Start/start/start"
"11910715";"Frank M. Karsten";"start/start/start"
"4291863";"Mario Biaggi";"C/C"
"4627989";"Andrew Jacobs Jr.";"Stub/Stub/Stub"
"16126662";"William Musto";"Stub/stub"
